room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
18745424,1471,33333471,Private room,,Berlin,,Reinickendorf,6,5.0,2,1.0,,57.0,,Nice Bed and Breakfast in the heart of Berlin,2017-07-21 05:53:13.987007,52.570816,13.359961,0101000020E6100000C1ABE5CE4CB82A404B04AA7F10494A40
3332211,1471,15732053,Private room,,Berlin,,Mitte,8,4.5,1,1.0,,49.0,,Comfortable and sunny room in Berlin-Mitte,2017-07-21 05:53:13.978699,52.533745,13.396204,0101000020E6100000B9162D40DBCA2A40A7B393C151444A40
17742717,1471,121025867,Private room,,Berlin,,Mitte,8,4.5,3,0.0,,54.0,,"Super zentrales, 2-3 Bett Zimmer in Altbau Remise",2017-07-21 05:53:13.970402,52.540933,13.360548,0101000020E6100000C34659BF99B82A40E129E44A3D454A40
18880853,1471,71240912,Private room,,Berlin,,Pankow,7,5.0,2,1.0,,44.0,,"Big, bright and quite room close to Central",2017-07-21 05:53:11.894856,52.548438,13.434079,0101000020E6100000C2C2499A3FDE2A401BF1643733464A40
18393050,1471,127405905,Private room,,Berlin,,Mitte,2,0.0,2,1.0,,57.0,,NextToMauer,2017-07-21 05:53:11.882865,52.546542,13.39617,0101000020E6100000095053CBD6CA2A40FAF19716F5454A40
17475392,1471,18244885,Private room,,Berlin,,Mitte,20,5.0,2,1.0,,46.0,,Cozy room and perfect location,2017-07-21 05:53:11.873026,52.5287,13.40314,0101000020E61000003C6BB75D68CE2A4096B20C71AC434A40
18953172,1471,31097099,Private room,,Berlin,,Pankow,1,0.0,4,1.0,,53.0,,Privatzimmer im Hippen Kiez,2017-07-21 05:53:10.552617,52.54735,13.429092,0101000020E610000052F355F2B1DB2A4099BB96900F464A40
17508652,1471,9001431,Private room,,Berlin,,Friedrichshain-Kreuzberg,15,5.0,2,1.0,,54.0,,Nice room with lots of space and en suite shower,2017-07-21 05:53:10.548505,52.520133,13.457611,0101000020E610000068942EFD4BEA2A400249D8B793424A40
19770765,1471,4362180,Private room,,Berlin,,Pankow,2,0.0,2,1.0,,60.0,,Spacious room close to Mauerpark,2017-07-21 05:53:10.545377,52.547436,13.412534,0101000020E6100000E4F90CA837D32A409753026212464A40
17912938,1471,122793073,Private room,,Berlin,,Mitte,9,4.5,2,1.0,,55.0,,central bright & calm location,2017-07-21 05:53:10.536836,52.536527,13.398175,0101000020E61000006B2BF697DDCB2A40E335AFEAAC444A40
7318232,1471,38338692,Private room,,Berlin,,Pankow,15,4.5,2,1.0,,47.0,,Nice SleepingRoom in a lovely Flat,2017-07-21 05:53:10.532218,52.553183,13.431532,0101000020E6100000DE5A26C3F1DC2A4001DA56B3CE464A40
19226465,1471,47384,Private room,,Berlin,,Mitte,1,0.0,2,1.0,,54.0,,Converted factory loft in Berlin's newest art hub.,2017-07-21 05:53:09.184331,52.551797,13.357867,0101000020E6100000A1A2EA573AB72A40F583BA48A1464A40
19342934,1471,4729446,Private room,,Berlin,,Mitte,8,5.0,1,1.0,,43.0,,Sunny room in central Berlin (Mitte),2017-07-21 05:53:09.176400,52.536584,13.381505,0101000020E61000005E85949F54C32A4047C7D5C8AE444A40
19840207,1471,62523892,Private room,,Berlin,,Pankow,1,0.0,2,1.0,,53.0,,Cozy room near Prenzlauer Berg,2017-07-21 05:53:09.168285,52.563774,13.421789,0101000020E610000006A051BAF4D72A40E52A16BF29484A40
19197619,1471,66567518,Private room,,Berlin,,Mitte,5,5.0,3,1.0,,46.0,,Bright and beautiful flat in the green wedding :),2017-07-21 05:53:07.159460,52.55916,13.358962,0101000020E6100000750305DEC9B72A409D9D0C8E92474A40
18804386,1471,45847310,Private room,,Berlin,,Mitte,8,4.5,2,1.0,,45.0,,Comfortable&excellenty connected2 public transport,2017-07-21 05:53:07.151806,52.5539,13.375912,0101000020E61000001059A48977C02A4090A0F831E6464A40
220242,1471,1137893,Private room,,Berlin,,Mitte,99,4.5,2,1.0,,58.0,,Twin Room in Berlin Mitte,2017-07-21 05:53:07.149775,52.528275,13.38991,0101000020E610000048C49448A2C72A40AF25E4839E434A40
14355328,1471,28989527,Private room,,Berlin,,Mitte,22,4.5,2,1.0,,43.0,,Bright room right in center of Berlin!,2017-07-21 05:53:03.976338,52.539219,13.396631,0101000020E6100000D828EB3713CB2A40E030D12005454A40
14948295,1471,89131646,Private room,,Berlin,,Mitte,10,5.0,2,1.0,,56.0,,☼ Cozy sunny room in Pankow/ Wedding,2017-07-21 05:53:03.968275,52.563099,13.390864,0101000020E6100000145E82531FC82A4085B4C6A013484A40
16376298,1471,107262026,Private room,,Berlin,,Mitte,6,5.0,2,1.0,,46.0,,Clean Room in Berlin Mitte,2017-07-21 05:53:03.954709,52.554995,13.391777,0101000020E610000065A6B4FE96C82A40C5387F130A474A40
16926592,1471,22244986,Private room,,Berlin,,Pankow,20,5.0,2,1.0,,46.0,,"Cosy, light & stylish apartment in Prenzlauer Berg",2017-07-21 05:53:02.612260,52.550195,13.416309,0101000020E6100000990F087426D52A401CB62DCA6C464A40
13013132,1471,71804196,Private room,,Berlin,,Marzahn-Hellersdorf,3,5.0,3,1.0,,47.0,,eastside,2017-07-21 05:52:59.447170,52.534344,13.551447,0101000020E610000062F4DC42571A2B402B685A6265444A40
17182128,1471,25306941,Private room,,Berlin,,Lichtenberg,0,0.0,2,1.0,,60.0,,"cozy, bright, calm flat near FRIEDRICHSHAIN (1km)",2017-07-21 05:52:59.444673,52.518127,13.490815,0101000020E6100000C1C58A1A4CFB2A4059164CFC51424A40
11722127,1471,41285506,Private room,,Berlin,,Lichtenberg,1,0.0,1,1.0,,47.0,,Sonniges Balkonzimmer nahe Friedrichshain,2017-07-21 05:52:59.439829,52.52405,13.482715,0101000020E6100000C993A46B26F72A4002BC051214434A40
15742188,1471,68090517,Private room,,Berlin,,Lichtenberg,0,0.0,2,1.0,,57.0,,"Gemütliches, großes Zimmer",2017-07-21 05:52:59.436848,52.524116,13.481146,0101000020E6100000D333BDC458F62A40B9A7AB3B16434A40
19660117,1471,3795345,Private room,,Berlin,,Lichtenberg,0,0.0,2,1.0,,60.0,,Get a taste of Berlin,2017-07-21 05:52:57.651723,52.521203,13.482648,0101000020E6100000A9F57EA31DF72A40DEC9A7C7B6424A40
15245252,1471,30928939,Private room,,Berlin,,Lichtenberg,1,0.0,3,1.0,,54.0,,Cosy and bright room for 3 People,2017-07-21 05:52:57.649865,52.524318,13.481215,0101000020E610000075B0FECF61F62A40215A2BDA1C434A40
4149532,1471,21526789,Private room,,Berlin,,Lichtenberg,0,0.0,2,1.0,,47.0,,Lovely and Comfortable Apartment,2017-07-21 05:52:57.647784,52.516327,13.485166,0101000020E610000024438EAD67F82A405985CD0017424A40
17930166,1471,22053028,Private room,,Berlin,,Lichtenberg,0,0.0,4,1.0,,57.0,,East Berlin Flat,2017-07-21 05:52:57.645721,52.518727,13.485049,0101000020E61000003EEAAF5758F82A40AE4676A565424A40
16331242,1471,35756023,Private room,,Berlin,,Lichtenberg,0,0.0,2,1.0,,57.0,,Cozy room is looking for you,2017-07-21 05:52:57.639377,52.516412,13.490449,0101000020E610000039B69E211CFB2A4088A1D5C919424A40
6679053,1471,5117974,Private room,,Berlin,,Lichtenberg,0,0.0,2,1.0,,60.0,,Luxurious Berlin stay in quiet home,2017-07-21 05:52:57.636943,52.558663,13.516244,0101000020E61000003083312251082B401D3EE94482474A40
13947660,1471,20683959,Private room,,Berlin,,Lichtenberg,4,5.0,2,1.0,,47.0,,Easy sun lighted room,2017-07-21 05:52:57.632968,52.532903,13.483267,0101000020E6100000D978B0C56EF72A405B785E2A36444A40
16791793,1471,53266883,Private room,,Berlin,,Lichtenberg,5,5.0,2,1.0,,58.0,,"NEW modern apartment, 2 floors-with FREE Breakfast",2017-07-21 05:52:57.630888,52.523557,13.512226,0101000020E610000061527C7C42062B40C24B70EA03434A40
19940353,1471,2748660,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,,47.0,,Green paradise in the heart of Friedrichshain,2017-07-21 05:52:55.025806,52.508135,13.456212,0101000020E6100000E415889E94E92A40FB7953910A414A40
8027365,1471,7129703,Private room,,Berlin,,Lichtenberg,20,5.0,2,1.0,,47.0,,Comfortable and well located Flat,2017-07-21 05:52:55.023618,52.525764,13.475933,0101000020E6100000A12C7C7DADF32A4003B5183C4C434A40
4748851,1471,24508609,Private room,,Berlin,,Pankow,70,5.0,1,1.0,,47.0,,Cute Maisonette for a Lady,2017-07-21 05:52:55.015442,52.537688,13.429697,0101000020E6100000EE60C43E01DC2A40D0B9DBF5D2444A40
19009525,1471,6455819,Private room,,Berlin,,Mitte,3,5.0,2,1.0,,55.0,,Gemütliches Zimmer im lebendigen Mitte,2017-07-21 05:52:54.992135,52.53525,13.379684,0101000020E610000001A1F5F065C22A408D976E1283444A40
19742087,1471,139078310,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,,46.0,,Zimmer im Herzen von Berlin Friedrichshain,2017-07-21 05:52:53.195393,52.516271,13.443233,0101000020E610000014048F6FEFE22A40C66F0A2B15424A40
7296852,1471,38219307,Private room,,Berlin,,Pankow,3,4.0,3,1.0,,62.0,,Schönes Zimmer am Mauerpark,2017-07-21 05:52:53.189644,52.545581,13.405898,0101000020E61000000C06D7DCD1CF2A40D4282499D5454A40
18176485,1471,12353152,Private room,,Berlin,,Friedrichshain-Kreuzberg,8,5.0,2,1.0,,47.0,,"Helles, ruhiges und großes Zimmer im Szenebezirk",2017-07-21 05:52:53.179163,52.513951,13.445662,0101000020E6100000D12346CF2DE42A408D5F7825C9414A40
2657671,1471,13603270,Private room,,Berlin,,Friedrichshain-Kreuzberg,137,5.0,3,1.0,,44.0,,Private room in center of Berlin,2017-07-21 05:52:51.535681,52.509963,13.458834,0101000020E6100000F295404AECEA2A40C495B37746414A40
13823292,1471,81456213,Private room,,Berlin,,Lichtenberg,29,5.0,2,1.0,,46.0,,Nice room near Friedrichshain,2017-07-21 05:52:51.531906,52.500794,13.490421,0101000020E6100000118B187618FB2A403A048E041A404A40
19012563,1471,106990169,Private room,,Berlin,,Friedrichshain-Kreuzberg,4,5.0,2,1.0,,54.0,,"Beautiful living ""on the Kreuzberg""",2017-07-21 05:52:51.512300,52.485065,13.380187,0101000020E61000008CBAD6DEA7C22A4095B7239C163E4A40
19290639,1471,3506186,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,0.0,2,1.0,,46.0,,Nice room in trendy Friedrichshain,2017-07-21 05:52:51.510159,52.515046,13.453842,0101000020E61000003B1A87FA5DE82A40C2F7FE06ED414A40
15857997,1471,23786017,Private room,,Berlin,,Pankow,9,4.5,2,1.0,,44.0,,"Beautiful room, huge flat, top location (P-Berg)",2017-07-21 05:52:51.505387,52.540527,13.411949,0101000020E6100000643DB5FAEAD22A4070CD1DFD2F454A40
13183276,1471,18061168,Private room,,Berlin,,Neukölln,38,5.0,2,1.0,,54.0,,Bright Neükolln room with Balcony.U-bahn 100m,2017-07-21 05:52:48.944982,52.480703,13.432738,0101000020E61000001079CBD58FDD2A40670B08AD873D4A40
19116308,1471,5333380,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,0.0,2,0.0,,49.0,,Big room w. balcony in Friedrichshain (Warschauer),2017-07-21 05:52:47.446100,52.509871,13.454224,0101000020E6100000DA1D520C90E82A40E316F37343414A40
768330,1471,2814963,Private room,,Berlin,,Friedrichshain-Kreuzberg,110,4.0,4,1.0,,45.0,,Cosy room with balcon in kreuzberg,2017-07-21 05:52:47.440664,52.498309,13.404859,0101000020E610000087FBC8AD49CF2A40B726DD96C83F4A40
18188097,1471,8044170,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,0.0,2,1.0,,54.0,,Cosy Two Rooms in Perfect Friedrichshain Location,2017-07-21 05:52:47.435572,52.509526,13.452587,0101000020E61000008330B77BB9E72A40193BE12538414A40
431652,1471,2118555,Private room,,Berlin,,Friedrichshain-Kreuzberg,59,5.0,2,1.0,,60.0,,Upstairs at Eric's,2017-07-21 05:52:47.417794,52.511523,13.466195,0101000020E6100000111E6D1CB1EE2A406E13EE9579414A40
18169854,1471,38489353,Private room,,Berlin,,Friedrichshain-Kreuzberg,8,5.0,3,1.0,,57.0,,Authentic big room with balcony in Prime location,2017-07-21 05:52:47.413686,52.507813,13.452679,0101000020E6100000062CB98AC5E72A40E8BD310400414A40
13197334,1471,73907320,Private room,,Berlin,,Mitte,45,4.5,2,1.0,,60.0,,Cozy room coolest area Berlin,2017-07-21 05:52:47.410269,52.51364,13.416724,0101000020E6100000A7EA1ED95CD52A406FF59CF4BE414A40
15869701,1471,92386691,Private room,,Berlin,,Treptow-Köpenick,43,4.5,2,1.0,,57.0,,"Cozy, central but quiet room in a green area",2017-07-21 05:52:45.593474,52.474575,13.484777,0101000020E6100000BBB4E1B034F82A40E63FA4DFBE3C4A40
17254286,1471,110021147,Private room,,Berlin,,Neukölln,11,5.0,3,0.0,,46.0,,Relaxing and spacious modern art studio,2017-07-21 05:52:44.629136,52.468906,13.421469,0101000020E61000003F8EE6C8CAD72A40F7729F1C053C4A40
271739,1471,1422088,Private room,,Berlin,,Friedrichshain-Kreuzberg,139,5.0,2,1.0,,48.0,,"X-Berg: central, quiet, bright, cosy and large",2017-07-21 05:52:44.606872,52.503294,13.420168,0101000020E6100000C6A6954220D72A40F22213F06B404A40
15313322,1471,37997847,Private room,,Berlin,,Pankow,6,4.5,2,1.0,,53.0,,Nice and silente flat,2017-07-21 05:52:42.524113,52.544722,13.419195,0101000020E61000001F4B1FBAA0D62A40B3B45373B9454A40
10135509,1471,40369449,Private room,,Berlin,,Friedrichshain-Kreuzberg,14,5.0,2,1.0,,48.0,,Cozy room in Berlin- Kreuzberg,2017-07-21 05:52:42.518652,52.494628,13.436095,0101000020E6100000F3E505D847DF2A40CBD765F84F3F4A40
5549384,1471,18639447,Private room,,Berlin,,Lichtenberg,17,5.0,2,1.0,,47.0,,Sonniges ~ großes ~ schönes  Zimmer mit Balkon,2017-07-21 05:52:42.515834,52.516635,13.489166,0101000020E61000005AA148F773FA2A40077C7E1821424A40
16936940,1471,18241940,Private room,,Berlin,,Pankow,8,5.0,2,1.0,,60.0,,Calm bedroom in the middle of hip Prenzlauer Berg,2017-07-21 05:52:42.508924,52.536931,13.423824,0101000020E610000012859675FFD82A40B39AAE27BA444A40
18136690,1471,125020202,Private room,,Berlin,,Friedrichshain-Kreuzberg,13,5.0,2,1.0,,54.0,,cosy room in Kreuzberg,2017-07-21 05:52:42.503861,52.491393,13.41008,0101000020E6100000C47C7901F6D12A40DE3D40F7E53E4A40
15809631,1471,101838731,Private room,,Berlin,,Pankow,28,4.5,2,1.0,,44.0,,Zentrales Altbauzimmer mit Charme,2017-07-21 05:52:42.499788,52.53084,13.425145,0101000020E6100000A81DFE9AACD92A404EB4AB90F2434A40
9941028,1471,51087184,Private room,,Berlin,,Friedrichshain-Kreuzberg,66,5.0,2,1.0,,47.0,,Beautiful room with private bathroom&balcony,2017-07-21 05:52:42.497261,52.50424,13.46441,0101000020E6100000E8DEC325C7ED2A40E3AAB2EF8A404A40
17708574,1471,3497839,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,,47.0,,Big & Beautiful room on Boxhagener Platz,2017-07-21 05:52:41.331705,52.510341,13.459665,0101000020E61000004F3BFC3559EB2A406A6798DA52414A40
11631550,1471,20070546,Private room,,Berlin,,Lichtenberg,27,5.0,2,1.0,,45.0,,Very Cozy Room,2017-07-21 05:52:39.187993,52.503284,13.480681,0101000020E6100000FE9DEDD11BF62A40CF4C309C6B404A40
7455586,1471,30552540,Private room,,Berlin,,Neukölln,28,5.0,3,1.0,,54.0,,Spacious 25m² room with balcony + bike,2017-07-21 05:52:39.165148,52.486628,13.43051,0101000020E6100000B13385CE6BDC2A40B1A888D3493E4A40
11093872,1471,57609066,Private room,,Berlin,,Neukölln,0,0.0,4,1.0,,62.0,,Master Bedroom in an cosy Loft in Neukölln,2017-07-21 05:52:36.176415,52.465139,13.444198,0101000020E6100000B0E595EB6DE32A400D8CBCAC893B4A40
10038221,1471,1314725,Private room,,Berlin,,Friedrichshain-Kreuzberg,74,4.5,1,1.0,,43.0,,**Beautiful big peaceful room in Gräfekiez**,2017-07-21 05:52:36.165861,52.492705,13.418309,0101000020E6100000B43EE5982CD62A40B0C91AF5103F4A40
19910177,1471,20846210,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,,60.0,,Cozy room in the center of Friedrichshain!,2017-07-21 05:52:36.159500,52.513038,13.451512,0101000020E6100000CB80B3942CE72A4079CDAB3AAB414A40
13207350,1471,70009491,Private room,,Berlin,,Neukölln,8,5.0,2,1.0,,52.0,,Brigth Room + Nice Flat @ Kreuzberg/Maybachufer,2017-07-21 05:52:35.203721,52.49407,13.424123,0101000020E61000007BF65CA626D92A40A5F78DAF3D3F4A40
5383000,1471,27902038,Private room,,Berlin,,Friedrichshain-Kreuzberg,201,4.5,4,1.0,,54.0,,nice room in multiculti flat (shared),2017-07-21 05:52:35.188187,52.497141,13.440486,0101000020E610000014B1886187E12A401840F850A23F4A40
17805296,1471,80743237,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,,46.0,,Gemütlich großes Zimmer mit WG-Kater in Kreuzberg,2017-07-21 05:52:35.185358,52.489044,13.417339,0101000020E6100000D1B01875ADD52A400B2769FE983E4A40
320305,1471,1641505,Private room,,Berlin,,Friedrichshain-Kreuzberg,75,4.5,2,1.0,,45.0,,"Berlin Friedrichshain 1,5km to Alex",2017-07-21 05:52:35.179902,52.517442,13.433149,0101000020E61000001897AAB4C5DD2A40D6C9198A3B424A40
19637104,1471,78778901,Private room,,Berlin,,Neukölln,0,0.0,3,1.0,,54.0,,Spacious room in Neukölln (Altbau),2017-07-21 05:52:35.177451,52.473081,13.443568,0101000020E6100000B11A4B581BE32A40F3AD0FEB8D3C4A40
13648651,1471,79241577,Private room,,Berlin,,Treptow-Köpenick,4,5.0,4,2.0,,58.0,,Wohnung in Alt-Treptow,2017-07-21 05:52:33.570025,52.490354,13.45232,0101000020E610000048A7AE7C96E72A403DBB7CEBC33E4A40
4830464,1471,14862080,Private room,,Berlin,,Friedrichshain-Kreuzberg,22,4.5,2,1.0,,55.0,,Young Creative Apartment,2017-07-21 05:52:33.560384,52.489461,13.422914,0101000020E6100000850A0E2F88D82A406FD575A8A63E4A40
17043027,1471,86308784,Private room,,Berlin,,Pankow,18,5.0,4,2.0,,44.0,,Zimmer mit Dachterrasse in Berlin,2017-07-21 05:52:31.655316,52.540332,13.441336,0101000020E61000004C18CDCAF6E12A40BB7D569929454A40
11398226,1471,2293972,Private room,,Berlin,,Friedrichshain-Kreuzberg,32,4.5,3,1.0,,53.0,,#8 be a local in Friedrichshain,2017-07-21 05:52:31.648306,52.515971,13.460589,0101000020E610000071CB4752D2EB2A409B5775560B424A40
12815903,1471,51127476,Private room,,Berlin,,Mitte,116,5.0,2,1.0,,60.0,,Private room Berlin MItte (absolutly central),2017-07-21 05:52:29.562895,52.522527,13.38301,0101000020E6100000F91400E319C42A4074232C2AE2424A40
13419585,1471,9923941,Private room,,Berlin,,Friedrichshain-Kreuzberg,32,5.0,2,1.0,,48.0,,Sunny central rooftop room in Fhain,2017-07-21 05:52:27.862597,52.517082,13.456659,0101000020E61000001FD95C35CFE92A40D6AC33BE2F424A40
16539452,1471,14224000,Private room,,Berlin,,Mitte,15,4.0,4,1.0,,54.0,,Best location city center near metro train station,2017-07-21 05:52:25.342863,52.522336,13.388552,0101000020E61000003E97A949F0C62A4001C3F2E7DB424A40
18956417,1471,14569714,Private room,,Berlin,,Friedrichshain-Kreuzberg,4,5.0,4,1.0,,60.0,,"Light flooded apartment, quiet & with a great view",2017-07-21 05:52:25.315701,52.504312,13.462656,0101000020E6100000AB984A3FE1EC2A407C7DAD4B8D404A40
18913335,1471,15361401,Private room,,Berlin,,Friedrichshain-Kreuzberg,5,5.0,2,1.0,,46.0,,Bright Room in Kreuzberg for 2,2017-07-21 05:52:23.510411,52.496599,13.425838,0101000020E6100000C1C9367007DA2A40F81C588E903F4A40
18468970,1471,57103554,Private room,,Berlin,,Friedrichshain-Kreuzberg,8,5.0,3,1.0,,46.0,,"La maison de Rita, quiet and peaceable, maisonette",2017-07-21 05:52:22.054269,52.510918,13.453324,0101000020E6100000DBFB54151AE82A400778D2C265414A40
12758161,1471,1395620,Private room,,Berlin,,Treptow-Köpenick,7,4.5,4,1.0,,57.0,,Sonnige Traumwohnung mit Parkblick,2017-07-21 05:52:20.610985,52.453177,13.574574,0101000020E6100000894336902E262B40522635B4013A4A40
2602643,1471,13330464,Private room,,Berlin,,Treptow-Köpenick,25,5.0,2,1.0,,47.0,,Zimmer in der grünen Lunge Berlins,2017-07-21 05:52:20.599883,52.456611,13.579685,0101000020E6100000A9F6E978CC282B4037FFAF3A723A4A40
4260796,1471,22113572,Private room,,Berlin,,Treptow-Köpenick,1,0.0,2,1.0,,47.0,,Köpenick erleben!,2017-07-21 05:52:20.597195,52.463507,13.582759,0101000020E61000003AE63C635F2A2B40C93B8732543B4A40
15111268,1471,42109270,Private room,,Berlin,,Treptow-Köpenick,5,5.0,2,1.0,,56.0,,Zimmer frei: Design & Gemütlichkeit in Köpenick,2017-07-21 05:52:20.593019,52.456141,13.584254,0101000020E6100000471D1D57232B2B40B0AE0AD4623A4A40
16928974,1471,5460739,Private room,,Berlin,,Treptow-Köpenick,0,0.0,2,1.0,,60.0,,Zimmer zu vermieten,2017-07-21 05:52:20.588880,52.456893,13.577286,0101000020E610000098E0D40792272B40BB6246787B3A4A40
18017333,1471,22972869,Private room,,Berlin,,Treptow-Köpenick,5,5.0,2,1.0,,60.0,,Room in nice and lovely town house,2017-07-21 05:52:20.586235,52.453864,13.623683,0101000020E61000007024D060533F2B40776A2E37183A4A40
12795587,1471,34965782,Private room,,Berlin,,Marzahn-Hellersdorf,10,5.0,2,1.0,,46.0,,Blick aufs Brandenburger Umland,2017-07-21 05:52:20.573879,52.522051,13.587037,0101000020E61000007B15191D902C2B400BEC3191D2424A40
16601732,1471,66145126,Private room,,Berlin,,Pankow,0,0.0,1,1.0,,46.0,,cozy room in a comfortable flat,2017-07-21 05:52:18.940111,52.587612,13.400317,0101000020E6100000CF108E59F6CC2A405B5EB9DE364B4A40
15250765,1471,76983595,Private room,,Berlin,,Pankow,0,0.0,1,1.0,,44.0,,Zentral im Berliner Nordosten,2017-07-21 05:52:18.937045,52.616217,13.476583,0101000020E6100000BDA8DDAF02F42A409F1EDB32E04E4A40
9257996,1471,48096077,Private room,,Berlin,,Pankow,1,0.0,2,1.0,,43.0,,Wohnen nähe am Park,2017-07-21 05:52:18.934740,52.569769,13.397857,0101000020E610000027F8A6E9B3CB2A4027A3CA30EE484A40
1814443,1471,6363325,Private room,,Berlin,,Reinickendorf,7,4.0,2,1.0,,45.0,,"Berlin Living, close to Central",2017-07-21 05:52:17.666870,52.572392,13.373396,0101000020E610000018EAB0C22DBF2A40FB3E1C2444494A40
13324463,1471,15074960,Private room,,Berlin,,Pankow,2,0.0,3,1.0,,54.0,,"Gemütliche Wohnung in ruhiger Lage, 2-3 Personen",2017-07-21 05:52:17.661933,52.574637,13.421243,0101000020E61000007E569929ADD72A40290989B48D494A40
4842853,1471,2284799,Private room,,Berlin,,Friedrichshain-Kreuzberg,87,4.5,2,1.0,,54.0,,Lovely & bright in Kreuzberg,2017-07-21 05:51:52.318181,52.500542,13.427338,0101000020E610000015ADDC0BCCDA2A402123A0C211404A40
19658566,1471,14985342,Private room,,Berlin,,Friedrichshain-Kreuzberg,1,0.0,2,1.0,,46.0,,Modern double room in central Friedrichshain,2017-07-21 05:51:52.312833,52.511953,13.452104,0101000020E610000015C8EC2C7AE72A40670B08AD87414A40
1505506,1471,7526920,Private room,,Berlin,,Mitte,222,4.5,2,1.0,,46.0,,Beautiful big Room in Berlin-Mitte,2017-07-21 05:51:52.306327,52.522911,13.406202,0101000020E6100000BC2363B5F9CF2A40FDDB65BFEE424A40
19816160,1471,139997928,Private room,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,,54.0,,Nice and Central Appartment,2017-07-21 05:51:52.304313,52.525561,13.448329,0101000020E61000005FB2F1608BE52A40CB86359545434A40
367195,1471,1293146,Private room,,Berlin,,Mitte,251,5.0,5,1.0,,48.0,,"Berlin Mitte, Hackescher Markt",2017-07-21 05:51:52.300568,52.526017,13.409428,0101000020E61000002522FC8BA0D12A40ED116A8654434A40
17469889,1471,102901174,Private room,,Berlin,,Pankow,16,5.0,2,1.0,,47.0,,bright and cosy room in Pankow,2017-07-21 05:51:52.294678,52.589013,13.401824,0101000020E6100000ED7E15E0BBCD2A409DF529C7644B4A40
19519061,1471,136787579,Private room,,Berlin,,Pankow,3,5.0,2,1.0,,60.0,,Sunny room in heart of Prenzlauer Berg.,2017-07-21 05:51:52.292570,52.553691,13.411561,0101000020E61000003D9E961FB8D22A40768BC058DF464A40
16372577,1471,107233675,Private room,,Berlin,,Friedrichshain-Kreuzberg,4,5.0,2,1.0,,45.0,,"Nice bright, fully equipped room in huge apartment",2017-07-21 05:51:50.091965,52.499231,13.458455,0101000020E610000018601F9DBAEA2A401F1329CDE63F4A40
19564910,1471,17763509,Private room,,Berlin,,Friedrichshain-Kreuzberg,2,0.0,2,1.0,,47.0,,Calm room in a legendary building,2017-07-21 05:51:50.083702,52.515945,13.446737,0101000020E610000089D349B6BAE42A4072C45A7C0A424A40
181160,1471,868282,Private room,,Berlin,,Friedrichshain-Kreuzberg,289,5.0,1,1.0,,54.0,,KINOMUSEUM,2017-07-21 05:51:50.079238,52.491727,13.421,0101000020E6100000643BDF4F8DD72A40B4C70BE9F03E4A40
194694,1471,945655,Private room,,Berlin,,Lichtenberg,44,4.5,2,1.0,,44.0,,a light from heaven & an old school,2017-07-21 05:51:50.076566,52.512447,13.492145,0101000020E6100000A4C7EF6DFAFB2A4077F700DD97414A40
14483144,1471,83464540,Private room,,Berlin,,Friedrichshain-Kreuzberg,39,5.0,5,1.0,,47.0,,"big, cosy room in szene district Friedrichshain",2017-07-21 05:51:50.072337,52.515286,13.468141,0101000020E61000005ED5592DB0EF2A40180B43E4F4414A40
15539448,1471,99976471,Private room,,Berlin,,Mitte,25,5.0,2,1.0,,54.0,,GEMÜTLICH UND ZENTRAL,2017-07-21 05:51:50.069830,52.527993,13.404649,0101000020E6100000DCB75A272ECF2A402BC24D4695434A40
1600603,1471,7114666,Private room,,Berlin,,Pankow,185,4.5,2,1.0,,52.0,,"CENTRAL, COMFY, SUNNY ROOM IN PRENZ",2017-07-21 05:51:47.444259,52.538238,13.423387,0101000020E6100000651A4D2EC6D82A4073BB97FBE4444A40
12337676,1471,66598123,Private room,,Berlin,,Marzahn-Hellersdorf,55,5.0,2,1.0,,46.0,,gemütliches Zimmer mit eigenem Bad,2017-07-21 05:51:47.438984,52.528693,13.554333,0101000020E6100000E82FF488D11B2B40E34F5436AC434A40
1368036,1471,4571319,Private room,,Berlin,,Pankow,368,4.5,1,1.0,,55.0,,Free Bike | Nice room near Alexanderplace | Wifi,2017-07-21 05:51:47.434411,52.529261,13.450192,0101000020E610000077D7D9907FE62A402D060FD3BE434A40
10246453,1471,32440318,Private room,,Berlin,,Friedrichshain-Kreuzberg,102,4.0,2,1.0,,45.0,,Cozy room in F-hain,2017-07-21 05:51:47.426257,52.510178,13.452267,0101000020E6100000BD1E4C8A8FE72A40C19140834D414A40
