participant_id,denominator,arrangement,decisionTime,probability,iconicity
10,100,NA,2040,50,naturalFrequency
10,100,NA,1082,10,naturalFrequency
10,10,Ordered,3865,60,square
10,100,Ordered,1305,80,square
10,100,Ordered,1198,60,square
10,10,Ordered,1265,50,square
10,100,Ordered,1201,90,square
10,100,Ordered,912,70,square
10,10,Ordered,1261,20,square
10,10,Ordered,1110,40,square
10,10,Ordered,1173,10,square
10,100,Ordered,1189,10,square
10,10,Ordered,2367,30,square
10,10,Ordered,950,80,square
10,10,Ordered,871,70,square
10,100,Ordered,1488,20,square
10,100,Ordered,1656,40,square
10,10,Ordered,1124,100,square
10,100,Ordered,1179,30,square
10,10,Ordered,1132,90,square
10,100,Ordered,1300,50,square
10,10,Ordered,2695,20,house
10,10,Ordered,1123,10,house
10,100,Ordered,1113,90,house
10,100,Ordered,1060,70,house
10,100,Ordered,952,10,house
10,10,Ordered,1157,90,house
10,10,Ordered,1002,40,house
10,100,Ordered,1277,50,house
10,100,Ordered,924,80,house
10,10,Ordered,1087,30,house
10,100,Ordered,1249,30,house
10,100,Ordered,840,100,house
10,10,Ordered,1633,80,house
10,100,Ordered,1373,60,house
10,100,Ordered,1014,20,house
10,10,Ordered,1057,70,house
10,10,Ordered,951,50,house
10,10,Ordered,911,60,house
10,100,Ordered,1176,40,house
10,10,Random,3435,20,square
10,100,Random,2950,30,square
10,100,Random,823,20,square
10,10,Random,1062,50,square
10,10,Random,784,90,square
10,100,Random,1062,50,square
10,10,Random,1070,0,square
10,10,Random,1161,10,square
10,100,Random,1153,40,square
10,10,Random,1063,30,square
10,100,Random,1113,90,square
10,100,Random,975,70,square
10,10,Random,1085,70,square
10,10,Random,765,40,square
10,10,Random,882,80,square
10,100,Random,3137,10,square
10,10,Random,1228,60,square
10,100,Random,1439,80,square
10,100,Random,1352,60,square
10,100,Random,4087,90,house
10,100,Random,935,70,house
10,100,Random,673,30,house
10,10,Random,1241,0,house
10,100,Random,1086,40,house
10,100,Random,1394,10,house
10,10,Random,1202,90,house
10,10,Random,735,80,house
10,10,Random,1090,10,house
10,10,Random,720,20,house
10,10,Random,741,60,house
10,10,Random,750,30,house
10,100,Random,1239,50,house
10,100,Random,661,20,house
10,100,Random,640,80,house
10,100,Random,858,60,house
10,10,Random,1244,70,house
10,10,Random,911,40,house
10,10,Random,934,50,house
12,100,NA,6176,80,naturalFrequency
12,10,NA,2838,50,naturalFrequency
12,10,NA,3920,20,naturalFrequency
12,10,NA,1098,30,naturalFrequency
12,100,NA,1058,90,naturalFrequency
12,10,NA,1179,60,naturalFrequency
12,100,NA,2100,10,naturalFrequency
12,10,NA,2474,0,naturalFrequency
12,100,NA,1179,70,naturalFrequency
12,10,NA,1150,70,naturalFrequency
12,100,NA,1154,60,naturalFrequency
12,10,NA,785,80,naturalFrequency
12,10,NA,1131,10,naturalFrequency
12,100,NA,801,50,naturalFrequency
12,100,NA,529,30,naturalFrequency
12,100,NA,481,40,naturalFrequency
12,10,NA,505,90,naturalFrequency
12,10,NA,465,40,naturalFrequency
12,100,NA,553,20,naturalFrequency
12,100,Ordered,4163,70,square
12,100,Ordered,721,60,square
12,10,Ordered,1385,60,square
12,10,Ordered,530,90,square
12,10,Ordered,544,70,square
12,10,Ordered,1075,10,square
12,10,Ordered,545,40,square
12,10,Ordered,1115,50,square
12,100,Ordered,1067,20,square
12,100,Ordered,953,0,square
12,10,Ordered,953,30,square
12,100,Ordered,865,80,square
12,100,Ordered,1041,10,square
12,100,Ordered,705,50,square
12,100,Ordered,609,90,square
12,10,Ordered,1146,20,square
12,10,Ordered,505,80,square
12,100,Ordered,825,40,square
12,100,Ordered,506,30,square
12,10,Ordered,1834,80,house
12,100,Ordered,2633,60,house
12,100,Ordered,729,90,house
12,100,Ordered,449,40,house
12,100,Ordered,440,10,house
12,10,Ordered,953,0,house
12,10,Ordered,1009,30,house
12,10,Ordered,488,40,house
12,100,Ordered,1210,20,house
12,10,Ordered,809,50,house
12,10,Ordered,521,60,house
12,10,Ordered,528,10,house
12,100,Ordered,968,70,house
12,100,Ordered,657,50,house
12,10,Ordered,849,20,house
12,10,Ordered,552,90,house
12,10,Ordered,511,70,house
12,100,Ordered,1145,80,house
12,100,Ordered,514,30,house
12,10,Random,1145,80,square
12,10,Random,465,0,square
12,10,Random,585,10,square
12,10,Random,473,70,square
12,100,Random,1106,70,square
12,10,Random,1418,30,square
12,10,Random,826,50,square
12,100,Random,849,60,square
12,10,Random,1587,20,square
12,100,Random,865,50,square
12,100,Random,698,90,square
12,10,Random,1154,90,square
12,100,Random,922,40,square
12,100,Random,820,30,square
12,100,Random,1266,10,square
12,10,Random,913,40,square
12,100,Random,885,20,square
12,10,Random,1739,60,square
12,100,Random,957,80,square
12,100,Random,986,20,house
12,10,Random,840,70,house
12,10,Random,636,80,house
12,100,Random,1186,90,house
12,10,Random,1521,10,house
12,10,Random,575,50,house
12,100,Random,912,100,house
12,100,Random,2215,70,house
12,10,Random,2997,60,house
12,100,Random,921,10,house
12,100,Random,1258,40,house
12,100,Random,753,30,house
12,10,Random,903,20,house
12,100,Random,1041,60,house
12,10,Random,785,40,house
12,10,Random,527,30,house
12,10,Random,551,90,house
12,100,Random,776,80,house
12,100,Random,801,50,house
13,100,NA,3991,30,naturalFrequency
13,10,NA,2399,60,naturalFrequency
13,10,NA,2988,10,naturalFrequency
13,100,NA,2026,50,naturalFrequency
13,10,NA,2190,40,naturalFrequency
13,100,NA,2508,40,naturalFrequency
13,10,NA,1594,30,naturalFrequency
13,100,NA,2326,70,naturalFrequency
13,100,NA,1791,60,naturalFrequency
13,100,NA,1498,100,naturalFrequency
13,10,NA,1821,80,naturalFrequency
13,100,NA,1448,80,naturalFrequency
13,100,NA,1379,90,naturalFrequency
13,100,NA,1413,10,naturalFrequency
13,10,NA,1544,20,naturalFrequency
13,100,NA,2103,20,naturalFrequency
13,10,NA,1879,50,naturalFrequency
13,10,NA,1191,70,naturalFrequency
13,10,NA,1652,90,naturalFrequency
13,100,Ordered,4184,20,square
13,100,Ordered,1100,70,square
13,10,Ordered,3475,20,square
13,100,Ordered,1679,50,square
13,10,Ordered,1555,60,square
13,100,Ordered,1937,80,square
13,10,Ordered,1480,40,square
13,100,Ordered,1451,10,square
13,10,Ordered,1399,30,square
13,100,Ordered,1448,60,square
13,100,Ordered,1127,30,square
13,10,Ordered,1465,50,square
13,10,Ordered,1279,70,square
13,10,Ordered,933,90,square
13,100,Ordered,1249,100,square
13,10,Ordered,1414,80,square
13,100,Ordered,1300,40,square
13,100,Ordered,1461,90,square
13,10,Ordered,1421,10,square
13,100,Ordered,3002,60,house
13,10,Ordered,1463,30,house
13,10,Ordered,999,90,house
13,100,Ordered,1273,80,house
13,10,Ordered,1107,60,house
13,10,Ordered,800,10,house
13,10,Ordered,912,50,house
13,100,Ordered,1127,10,house
13,100,Ordered,1072,40,house
13,10,Ordered,1829,70,house
13,10,Ordered,827,100,house
13,100,Ordered,1161,50,house
13,10,Ordered,1070,20,house
13,100,Ordered,1029,20,house
13,10,Ordered,1237,40,house
13,10,Ordered,830,80,house
13,100,Ordered,1596,70,house
13,100,Ordered,836,90,house
13,100,Ordered,986,30,house
13,100,Random,2122,30,square
13,10,Random,1285,90,square
13,100,Random,1404,50,square
13,10,Random,998,10,square
13,100,Random,1144,40,square
13,100,Random,934,10,square
13,10,Random,1207,80,square
13,10,Random,1578,0,square
13,10,Random,1577,60,square
13,10,Random,1020,70,square
13,10,Random,974,40,square
13,100,Random,1213,20,square
13,100,Random,952,90,square
13,10,Random,1445,50,square
13,10,Random,1030,30,square
13,10,Random,820,20,square
13,100,Random,1114,60,square
13,100,Random,762,80,square
13,100,Random,908,70,square
13,100,Random,1542,60,house
13,10,Random,1264,70,house
13,100,Random,1178,40,house
13,100,Random,969,30,house
13,100,Random,1052,70,house
13,10,Random,1150,30,house
13,100,Random,1286,80,house
13,10,Random,960,20,house
13,10,Random,1319,80,house
13,100,Random,1085,10,house
13,100,Random,1620,50,house
13,10,Random,1010,40,house
13,100,Random,1643,90,house
13,10,Random,946,10,house
13,100,Random,1245,20,house
13,10,Random,1065,60,house
13,100,Random,1145,100,house
13,10,Random,1767,90,house
13,10,Random,1023,50,house
14,100,NA,21208,10,naturalFrequency
14,100,NA,3192,40,naturalFrequency
14,100,NA,1008,60,naturalFrequency
14,10,NA,2040,70,naturalFrequency
14,10,NA,5528,60,naturalFrequency
14,10,NA,1083,90,naturalFrequency
14,10,NA,2880,10,naturalFrequency
14,100,NA,1304,90,naturalFrequency
14,100,NA,1656,70,naturalFrequency
14,10,NA,1248,20,naturalFrequency
14,100,NA,888,50,naturalFrequency
14,10,NA,1192,30,naturalFrequency
14,100,NA,1136,20,naturalFrequency
14,10,NA,1032,50,naturalFrequency
14,100,NA,1312,100,naturalFrequency
14,10,NA,1008,80,naturalFrequency
14,10,NA,1064,40,naturalFrequency
14,100,NA,853,80,naturalFrequency
14,100,NA,1224,30,naturalFrequency
14,100,Ordered,4015,80,square
14,10,Ordered,1928,10,square
14,10,Ordered,936,90,square
14,10,Ordered,928,50,square
14,10,Ordered,920,100,square
14,100,Ordered,914,90,square
14,100,Ordered,592,60,square
14,10,Ordered,808,70,square
14,100,Ordered,816,70,square
14,100,Ordered,504,20,square
14,10,Ordered,1584,80,square
14,100,Ordered,1288,30,square
14,100,Ordered,608,50,square
14,100,Ordered,1088,40,square
14,10,Ordered,1064,30,square
14,10,Ordered,1441,20,square
14,100,Ordered,1103,10,square
14,10,Ordered,968,60,square
14,10,Ordered,656,40,square
14,10,Ordered,2463,40,house
14,100,Ordered,1078,20,house
14,100,Ordered,686,70,house
14,100,Ordered,782,10,house
14,100,Ordered,518,50,house
14,10,Ordered,1001,70,house
14,100,Ordered,1372,60,house
14,10,Ordered,887,10,house
14,100,Ordered,894,100,house
14,100,Ordered,702,40,house
14,10,Ordered,10320,50,house
14,100,Ordered,1022,30,house
14,10,Ordered,912,20,house
14,100,Ordered,863,90,house
14,10,Ordered,872,90,house
14,10,Ordered,928,60,house
14,100,Ordered,911,80,house
14,10,Ordered,928,30,house
14,10,Ordered,608,80,house
14,100,Random,1507,30,square
14,100,Random,776,20,square
14,100,Random,681,40,square
14,100,Random,776,90,square
14,10,Random,1065,20,square
14,100,Random,1894,60,square
14,10,Random,856,70,square
14,10,Random,744,30,square
14,10,Random,600,10,square
14,10,Random,696,90,square
14,100,Random,1008,10,square
14,100,Random,528,0,square
14,10,Random,1160,80,square
14,10,Random,1120,60,square
14,100,Random,1144,50,square
14,100,Random,696,70,square
14,100,Random,832,80,square
14,10,Random,1192,40,square
14,10,Random,800,50,square
14,10,Random,1719,20,house
14,100,Random,1030,30,house
14,100,Random,702,40,house
14,100,Random,654,60,house
14,10,Random,912,30,house
14,100,Random,823,90,house
14,10,Random,1144,70,house
14,10,Random,954,90,house
14,100,Random,2034,20,house
14,10,Random,1192,10,house
14,100,Random,982,80,house
14,100,Random,4215,0,house
14,10,Random,1272,80,house
14,10,Random,784,40,house
14,10,Random,736,60,house
14,100,Random,1143,10,house
14,100,Random,2086,50,house
14,10,Random,1504,50,house
14,100,Random,951,70,house
15,10,NA,9658,20,naturalFrequency
15,10,NA,2270,50,naturalFrequency
15,100,NA,5019,30,naturalFrequency
15,10,NA,1888,40,naturalFrequency
15,10,NA,4518,0,naturalFrequency
15,100,NA,2556,40,naturalFrequency
15,10,NA,4254,10,naturalFrequency
15,100,NA,2954,80,naturalFrequency
15,10,NA,2435,90,naturalFrequency
15,100,NA,9821,20,naturalFrequency
15,10,NA,3816,30,naturalFrequency
15,10,NA,1550,60,naturalFrequency
15,100,NA,2445,10,naturalFrequency
15,10,NA,1935,70,naturalFrequency
15,10,NA,1821,80,naturalFrequency
15,100,NA,1607,60,naturalFrequency
15,100,NA,1488,50,naturalFrequency
15,100,NA,1457,90,naturalFrequency
15,100,NA,1575,70,naturalFrequency
15,10,Ordered,10586,10,square
15,10,Ordered,1367,70,square
15,10,Ordered,2175,40,square
15,10,Ordered,1534,80,square
15,100,Ordered,3309,70,square
15,100,Ordered,2008,80,square
15,100,Ordered,2610,90,square
15,100,Ordered,6909,50,square
15,10,Ordered,11602,30,square
15,100,Ordered,3212,10,square
15,10,Ordered,1886,50,square
15,10,Ordered,1435,60,square
15,10,Ordered,1231,90,square
15,100,Ordered,5504,0,square
15,100,Ordered,1506,60,square
15,100,Ordered,1838,40,square
15,100,Ordered,3124,30,square
15,10,Ordered,1837,20,square
15,100,Ordered,2640,20,square
15,10,Ordered,4503,80,house
15,10,Ordered,1403,60,house
15,10,Ordered,1759,20,house
15,100,Ordered,2336,50,house
15,10,Ordered,3539,10,house
15,100,Ordered,2605,90,house
15,100,Ordered,2492,30,house
15,100,Ordered,1618,20,house
15,10,Ordered,2444,70,house
15,100,Ordered,2601,60,house
15,100,Ordered,2557,10,house
15,10,Ordered,1502,50,house
15,10,Ordered,17495,40,house
15,100,Ordered,2286,70,house
15,100,Ordered,2806,40,house
15,10,Ordered,3540,0,house
15,10,Ordered,1705,90,house
15,10,Ordered,2459,30,house
15,100,Ordered,1856,80,house
15,100,Random,2826,80,square
15,10,Random,3683,40,square
15,100,Random,3273,70,square
15,10,Random,2292,80,square
15,100,Random,6724,10,square
15,100,Random,1556,50,square
15,100,Random,1560,60,square
15,100,Random,1687,40,square
15,10,Random,2003,60,square
15,100,Random,1842,90,square
15,10,Random,2236,100,square
15,10,Random,8633,30,square
15,10,Random,3089,20,square
15,10,Random,1505,10,square
15,10,Random,1707,50,square
15,10,Random,1574,70,square
15,10,Random,1280,90,square
15,100,Random,7859,30,square
15,100,Random,1557,20,square
15,10,Random,3055,10,house
15,100,Random,2456,70,house
15,100,Random,1569,60,house
15,100,Random,6390,40,house
15,10,Random,1866,80,house
15,10,Random,1604,90,house
15,10,Random,5916,50,house
15,100,Random,3055,20,house
15,10,Random,4363,40,house
15,10,Random,2808,0,house
15,100,Random,1904,90,house
15,10,Random,2541,60,house
15,10,Random,1850,70,house
15,10,Random,16446,20,house
15,10,Random,1745,30,house
15,100,Random,2828,10,house
15,100,Random,1426,50,house
15,100,Random,1625,80,house
15,100,Random,4143,30,house
16,10,NA,20232,30,naturalFrequency
16,10,NA,6100,70,naturalFrequency
16,10,NA,5931,40,naturalFrequency
16,10,NA,7719,90,naturalFrequency
16,100,NA,13280,10,naturalFrequency
16,100,NA,6776,30,naturalFrequency
16,100,NA,7104,40,naturalFrequency
16,100,NA,5368,50,naturalFrequency
16,100,NA,4515,70,naturalFrequency
16,100,NA,6996,20,naturalFrequency
16,10,NA,6484,80,naturalFrequency
16,10,NA,2892,10,naturalFrequency
16,100,NA,4515,80,naturalFrequency
16,10,NA,27504,50,naturalFrequency
16,100,NA,3075,90,naturalFrequency
16,10,NA,2301,20,naturalFrequency
16,100,NA,3016,60,naturalFrequency
16,10,NA,2800,60,naturalFrequency
16,10,NA,2539,100,naturalFrequency
16,100,Ordered,15983,80,square
16,10,Ordered,5404,30,square
16,100,Ordered,4399,40,square
16,100,Ordered,2996,100,square
16,100,Ordered,3235,90,square
16,100,Ordered,9564,50,square
16,100,Ordered,1991,60,square
16,10,Ordered,2985,10,square
16,100,Ordered,2656,30,square
16,10,Ordered,7547,50,square
16,10,Ordered,2064,80,square
16,100,Ordered,2887,20,square
16,10,Ordered,2616,20,square
16,10,Ordered,2972,60,square
16,100,Ordered,2256,70,square
16,10,Ordered,2227,70,square
16,10,Ordered,1699,90,square
16,100,Ordered,2435,10,square
16,10,Ordered,4235,40,square
16,10,Ordered,12400,50,house
16,100,Ordered,2311,60,house
16,10,Ordered,2688,20,house
16,100,Ordered,2823,50,house
16,100,Ordered,1802,10,house
16,10,Ordered,3356,80,house
16,100,Ordered,2123,90,house
16,10,Ordered,3891,60,house
16,10,Ordered,2044,10,house
16,10,Ordered,1575,30,house
16,100,Ordered,2735,40,house
16,10,Ordered,2660,0,house
16,100,Ordered,1967,20,house
16,100,Ordered,1547,30,house
16,10,Ordered,1923,70,house
16,100,Ordered,1886,70,house
16,10,Ordered,3648,40,house
16,10,Ordered,2007,90,house
16,100,Ordered,1887,80,house
16,100,Random,5166,50,square
16,10,Random,5180,40,square
16,10,Random,2152,20,square
16,100,Random,2939,80,square
16,100,Random,3496,30,square
16,100,Random,2112,20,square
16,10,Random,3292,30,square
16,10,Random,1792,80,square
16,10,Random,2599,60,square
16,100,Random,2480,70,square
16,10,Random,2904,100,square
16,10,Random,2312,50,square
16,10,Random,1764,10,square
16,10,Random,1472,90,square
16,100,Random,2084,90,square
16,100,Random,2759,60,square
16,100,Random,2075,10,square
16,100,Random,3307,40,square
16,10,Random,1860,70,square
16,10,Random,6355,40,house
16,100,Random,7199,40,house
16,10,Random,2360,60,house
16,100,Random,2360,50,house
16,10,Random,2188,10,house
16,100,Random,2091,20,house
16,100,Random,1664,80,house
16,10,Random,4848,30,house
16,100,Random,1894,70,house
16,10,Random,1919,80,house
16,10,Random,1420,90,house
16,10,Random,2471,20,house
16,100,Random,2298,60,house
16,10,Random,1732,100,house
16,100,Random,2155,10,house
16,100,Random,10031,30,house
16,10,Random,2471,50,house
16,10,Random,1724,70,house
16,100,Random,1798,90,house
17,100,NA,5066,100,naturalFrequency
17,100,NA,2174,60,naturalFrequency
17,10,NA,2283,50,naturalFrequency
17,100,NA,1808,40,naturalFrequency
17,100,NA,4874,10,naturalFrequency
17,100,NA,1264,70,naturalFrequency
17,10,NA,1680,30,naturalFrequency
17,100,NA,1130,90,naturalFrequency
17,10,NA,1277,60,naturalFrequency
17,100,NA,986,80,naturalFrequency
17,10,NA,3813,20,naturalFrequency
17,10,NA,1508,80,naturalFrequency
17,100,NA,1269,20,naturalFrequency
17,10,NA,3642,10,naturalFrequency
17,10,NA,929,70,naturalFrequency
17,10,NA,712,90,naturalFrequency
17,10,NA,937,40,naturalFrequency
17,100,NA,2117,30,naturalFrequency
17,100,NA,718,50,naturalFrequency
17,100,Ordered,3070,70,square
17,10,Ordered,1234,90,square
17,10,Ordered,1249,10,square
17,100,Ordered,2427,20,square
17,100,Ordered,1256,50,square
17,100,Ordered,1142,60,square
17,10,Ordered,1293,60,square
17,100,Ordered,1440,0,square
17,10,Ordered,864,70,square
17,100,Ordered,1499,40,square
17,100,Ordered,953,80,square
17,100,Ordered,1392,30,square
17,100,Ordered,838,90,square
17,10,Ordered,2800,20,square
17,10,Ordered,867,80,square
17,10,Ordered,1278,40,square
17,10,Ordered,1055,30,square
17,10,Ordered,980,50,square
17,100,Ordered,1403,10,square
17,10,Ordered,2621,50,house
17,100,Ordered,1182,60,house
17,100,Ordered,1203,10,house
17,100,Ordered,1684,20,house
17,100,Ordered,1095,30,house
17,10,Ordered,1151,60,house
17,100,Ordered,1269,40,house
17,10,Ordered,1248,30,house
17,10,Ordered,1567,20,house
17,10,Ordered,1478,90,house
17,10,Ordered,1482,0,house
17,10,Ordered,1063,70,house
17,10,Ordered,1532,10,house
17,10,Ordered,1322,40,house
17,100,Ordered,1350,90,house
17,100,Ordered,1030,70,house
17,100,Ordered,1188,50,house
17,100,Ordered,963,80,house
17,10,Ordered,1122,80,house
17,100,Random,3014,30,square
17,10,Random,2260,30,square
17,100,Random,1085,40,square
17,100,Random,2113,90,square
17,10,Random,928,90,square
17,100,Random,2370,10,square
17,10,Random,1292,20,square
17,10,Random,1130,50,square
17,10,Random,1066,40,square
17,10,Random,773,60,square
17,10,Random,830,80,square
17,100,Random,1100,70,square
17,100,Random,959,60,square
17,10,Random,1273,10,square
17,100,Random,1489,20,square
17,100,Random,954,50,square
17,100,Random,933,80,square
17,10,Random,1180,0,square
17,10,Random,1073,70,square
17,100,Random,2299,0,house
17,10,Random,1711,20,house
17,10,Random,903,60,house
17,10,Random,806,50,house
17,100,Random,1552,50,house
17,100,Random,1206,70,house
17,100,Random,1393,10,house
17,10,Random,1349,30,house
17,10,Random,786,80,house
17,10,Random,1181,40,house
17,100,Random,979,90,house
17,100,Random,947,40,house
17,10,Random,935,70,house
17,100,Random,928,80,house
17,100,Random,2335,20,house
17,10,Random,958,90,house
17,100,Random,883,60,house
17,10,Random,938,10,house
17,100,Random,1973,30,house
18,10,NA,6167,70,naturalFrequency
18,100,NA,4109,20,naturalFrequency
18,100,NA,1856,60,naturalFrequency
18,10,NA,3399,30,naturalFrequency
18,100,NA,1692,80,naturalFrequency
18,100,NA,1887,50,naturalFrequency
18,10,NA,1997,80,naturalFrequency
18,10,NA,2331,60,naturalFrequency
18,10,NA,1591,90,naturalFrequency
18,10,NA,1950,0,naturalFrequency
18,10,NA,6434,40,naturalFrequency
18,100,NA,1956,30,naturalFrequency
18,100,NA,1442,70,naturalFrequency
18,100,NA,1801,10,naturalFrequency
18,10,NA,1536,10,naturalFrequency
18,10,NA,1591,50,naturalFrequency
18,10,NA,1411,20,naturalFrequency
18,100,NA,1567,40,naturalFrequency
18,100,NA,1365,90,naturalFrequency
18,10,Ordered,3454,20,square
18,10,Ordered,1388,10,square
18,10,Ordered,1676,40,square
18,100,Ordered,2135,30,square
18,10,Ordered,1676,90,square
18,10,Ordered,1551,0,square
18,10,Ordered,1466,50,square
18,100,Ordered,1598,20,square
18,100,Ordered,1341,80,square
18,10,Ordered,1809,80,square
18,10,Ordered,1387,30,square
